,Initial,Final,Start,End
387,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
388,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
389,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
390,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
391,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
392,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
393,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
394,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
395,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
396,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
397,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
398,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
399,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
400,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
401,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
402,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
403,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
404,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
405,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
406,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
407,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
408,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
409,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
410,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
411,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
412,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
413,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
414,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
415,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
416,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
417,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
418,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
419,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
420,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
421,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
422,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
423,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
424,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
425,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
426,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
427,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
428,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
429,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
430,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
431,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
432,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
433,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
434,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
435,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
436,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
437,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
438,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
439,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
440,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
441,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
442,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
443,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
444,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
445,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
446,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
447,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
448,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
449,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
450,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
451,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
452,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
453,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
454,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
455,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
456,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
457,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
458,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
459,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
460,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
461,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
462,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
463,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
464,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
465,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
466,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
467,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
468,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
469,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
470,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
471,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
472,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
473,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
474,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
475,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
476,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
477,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
478,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
479,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
480,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
481,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
482,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
483,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
484,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
485,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
486,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
487,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
488,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
489,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
490,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
491,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
492,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
493,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
494,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
495,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
496,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
497,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
498,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
499,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
500,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
501,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
502,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
503,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
504,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
505,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
506,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
507,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
508,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
509,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
510,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
511,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
512,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
513,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
514,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
515,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
516,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
517,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
518,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
519,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
520,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
521,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
522,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
523,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
524,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
525,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
526,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
527,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
528,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
529,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
530,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
531,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
532,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
533,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
534,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
535,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
536,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
537,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
538,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
539,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
540,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
541,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
542,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
543,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
544,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
545,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
546,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
547,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
548,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
549,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
550,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
551,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
552,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
553,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
554,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
555,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
556,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
557,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
558,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
559,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
560,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
561,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
562,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
563,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
564,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
565,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
566,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
567,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
568,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
569,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
570,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
571,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
572,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
573,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
574,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
575,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
576,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
577,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
578,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
579,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
580,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
581,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
582,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
583,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
584,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
585,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
586,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
587,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
588,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
589,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
590,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
591,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
592,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
593,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
594,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
595,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
596,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
597,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
598,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
599,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
600,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
601,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
602,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
603,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
604,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
605,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
606,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
607,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
608,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
609,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
610,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
611,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
612,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
613,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
614,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
615,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
616,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
617,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
618,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
619,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
620,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
621,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
622,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
623,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
624,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
625,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
626,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
627,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
628,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
629,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
630,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
631,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
632,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
633,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
634,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
635,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
636,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
637,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
638,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
639,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
640,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
641,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
642,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
643,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
644,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
645,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
646,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
647,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
648,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
649,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
650,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
651,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
652,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
653,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
654,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
655,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
656,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
657,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
658,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
659,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
660,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
661,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
662,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
663,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
664,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
665,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
666,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
667,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
668,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
669,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
670,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
671,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
672,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
673,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
674,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
675,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
676,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
677,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
678,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
679,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
680,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
681,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
682,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
683,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
684,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
685,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
686,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
687,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
688,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
689,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
690,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
691,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
692,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
693,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
694,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
695,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
696,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
697,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
698,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
699,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
700,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
701,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
702,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
703,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
704,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
705,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
706,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
707,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
708,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
709,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
710,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
711,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
712,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
713,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
714,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
715,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
716,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
717,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
718,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
719,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
720,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
721,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
722,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
723,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
724,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
725,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
726,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
727,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
728,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
729,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
730,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
731,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
732,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
733,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
734,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
735,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
736,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
737,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
738,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
739,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
740,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
741,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
742,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
743,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
744,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
745,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
746,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
747,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
748,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
749,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
750,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
751,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
752,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
753,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
754,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
755,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
756,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
757,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
758,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
759,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
760,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
761,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
762,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
763,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
764,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
765,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
766,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
767,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
768,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
769,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
770,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
771,,,2023-06-07 15:24:53.184650,2023-06-07 15:24:53.184650
772,,,2023-06-07 15:25:51.436111,2023-06-07 15:25:51.436111
773,,,2023-06-07 15:26:16.493751,2023-06-07 15:26:16.493751
774,,,2023-06-07 15:15:07.885602,2023-06-07 15:15:07.885602
